leagueId,tier,number
c101c910-2d64-11e9-8985-c81f66cf2333,BRONZE,116
c109a1a0-6a07-11e9-9191-c81f66dbb56c,DIAMOND,164
c10aaf60-2203-11e9-9efe-c81f66dbb56c,BRONZE,100
c112c970-2005-11e9-aac6-c81f66cf2333,IRON,54
c1139d60-2171-11e9-828d-c81f66dbb56c,SILVER,161
c1165310-5322-11e9-a9e1-c81f66cf135e,PLATINUM,198
c11bebf0-457a-11e9-8d57-c81f66cf2333,BRONZE,61
c11cd650-457a-11e9-8d57-c81f66cf2333,BRONZE,72
c1209e60-2000-11e9-9748-c81f66cf2333,PLATINUM,197
c12195f0-2207-11e9-aa7f-c81f66cf2333,IRON,31
c13a2800-21fc-11e9-b502-c81f66cf2333,IRON,23
c13a3180-205b-11e9-9b3f-c81f66cf2333,BRONZE,62
c13cea60-2d71-11e9-854d-c81f66dbb56c,GOLD,198
c1417360-92ec-11e9-8b1d-c81f66dbb56c,SILVER,179
c14180c0-2e8e-11e9-afa1-c81f66cf2333,SILVER,174
c14e4d00-201f-11e9-97cd-c81f66cf135e,BRONZE,108
c150ee60-20ca-11e9-861f-c81f66cf135e,SILVER,174
c15df780-bc2a-11e9-98a8-c81f66dbb56c,PLATINUM,150
c1627040-202a-11e9-9a46-c81f66dbb56c,BRONZE,108
c16314b0-f940-11e9-9cc3-d2cc101b851c,SILVER,79
c17842a0-3cfc-11e9-a9ff-c81f66cf135e,SILVER,176
c181a810-4579-11e9-8d57-c81f66cf2333,SILVER,175
c1851650-cc77-11e9-bd12-c81f66dbb56c,GOLD,126
c18967e0-2359-11e9-828d-c81f66dbb56c,DIAMOND,206
c18c8a00-2189-11e9-9efe-c81f66dbb56c,IRON,50
c193cb60-f700-11e9-a795-1e22f3538129,GOLD,103
c194c3d0-9189-11e9-be44-c81f66cf135e,SILVER,120
c199a3b0-2068-11e9-b0ff-c81f66dbb56c,BRONZE,135
c1a2cfa0-847a-11e9-9959-c81f66cf2333,PLATINUM,198
c1a8a770-2450-11e9-b502-c81f66cf2333,PLATINUM,193
c1a96b80-55b8-11e9-8ae9-c81f66cf135e,GOLD,192
c1aead70-4145-11e9-8a61-c81f66dbb56c,GOLD,198
c1b19440-23a4-11e9-ae04-c81f66dbb56c,GOLD,191
c1b96a50-3338-11e9-b944-c81f66cf2333,IRON,24
c1c71620-fc3f-11e9-adca-56cbdc3b9bee,GOLD,110
c1ca34d0-26a3-11e9-9237-c81f66cf2333,BRONZE,98
c1cbc8b0-4050-11e9-8cd5-c81f66cf2333,GOLD,199
c1cf04c0-4579-11e9-8d57-c81f66cf2333,GOLD,195
c1d2b8d0-457a-11e9-8d57-c81f66cf2333,GOLD,193
c1d5c610-457a-11e9-8d57-c81f66cf2333,SILVER,174
c1f9ee80-4059-11e9-bd63-c81f66cf135e,BRONZE,90
c1fc8ba0-2212-11e9-aa7f-c81f66cf2333,SILVER,159
c2052410-24b8-11e9-b1c7-c81f66cf135e,SILVER,169
c20ab8d0-2017-11e9-a5ff-c81f66dbb56c,IRON,23
c20eb6d0-f215-11e9-8b14-c81f66cf2333,BRONZE,28
c211e900-21bd-11e9-b1c7-c81f66cf135e,GOLD,209
c21ecc30-37b4-11e9-b68f-c81f66cf135e,BRONZE,57
c2200d40-f639-11e9-adca-56cbdc3b9bee,PLATINUM,106
c229a7f0-3d62-11e9-b700-c81f66cf2333,GOLD,196
c22a38b0-37c6-11e9-902d-c81f66cf2333,GOLD,197
c23ba940-4579-11e9-8d57-c81f66cf2333,BRONZE,54
c2454450-26bb-11e9-a964-c81f66dbb56c,BRONZE,55
c2500e70-2144-11e9-a1e0-c81f66cf135e,BRONZE,123
c258e030-29d8-11e9-86a6-c81f66cf2333,IRON,46
c25a2dc0-4579-11e9-8d57-c81f66cf2333,SILVER,165
c26810a0-a4d5-11e9-8251-c81f66dbb56c,BRONZE,47
c272e880-037c-11ea-a1a9-f64160b1ca84,GOLD,104
c2747fb0-202e-11e9-beb2-c81f66cf135e,GOLD,203
c28180c0-5d73-11e9-a602-c81f66cf2333,DIAMOND,196
c2844f90-211d-11e9-85b4-c81f66cf2333,BRONZE,85
c2848340-22b5-11e9-a1e0-c81f66cf135e,SILVER,167
c2872da0-27df-11e9-a16b-c81f66dbb56c,IRON,25
c288e1c0-88cb-11e9-8251-c81f66dbb56c,GOLD,199
c28980a0-21d6-11e9-b502-c81f66cf2333,SILVER,169
c28c5b50-434a-11e9-bf06-c81f66cf135e,GOLD,191
c28e40a0-457a-11e9-8d57-c81f66cf2333,IRON,19
c28ea230-5c99-11e9-9ac9-c81f66cf2333,GOLD,198
c28fc650-cd79-11e9-bd12-c81f66dbb56c,PLATINUM,195
c295e400-6482-11e9-96b3-c81f66cf135e,GOLD,196
c296f580-d67d-11e9-ad8d-c81f66cf135e,PLATINUM,145
c297fb60-c2ff-11e9-8b1c-c81f66cf135e,GOLD,129
c2996df0-210c-11e9-b719-c81f66cf2333,IRON,33
c299a6d0-c143-11e9-a8f0-c81f66cf2333,BRONZE,76
c29b7c80-c1fc-11e9-b538-c81f66dbb56c,GOLD,191
c2a31110-c211-11e9-8b1c-c81f66cf135e,SILVER,189
c2ac1a00-4497-11e9-bc70-c81f66dbb56c,GOLD,194
c2b02080-457a-11e9-8d57-c81f66cf2333,SILVER,183
c2b20740-2015-11e9-b090-c81f66cf2333,SILVER,161
c2ba8fb0-236b-11e9-9704-c81f66cf135e,SILVER,164
c2c4b9b0-43a8-11e9-9245-c81f66dbb56c,BRONZE,37
c2c71270-7141-11e9-a015-c81f66cf135e,PLATINUM,196
c2d3efb0-202c-11e9-b090-c81f66cf2333,SILVER,158
c2d4f4d0-2bd7-11e9-b6d8-c81f66cf2333,DIAMOND,205
c2d8c540-f320-11e9-b566-c81f66cf2333,SILVER,79
c2db1200-2355-11e9-b719-c81f66cf2333,PLATINUM,196
c2e05280-207e-11e9-8c4d-c81f66dbb56c,SILVER,169
c2e387c0-2d6c-11e9-aa2d-c81f66dbb56c,IRON,25
c2e6b570-8fab-11e9-a30f-c81f66cf2333,BRONZE,43
c2eac710-d7cb-11e9-b63c-c81f66cf135e,GOLD,116
c2ef4250-ecb0-11e9-8731-c81f66dbb56c,PLATINUM,132
c2f00520-4579-11e9-8d57-c81f66cf2333,BRONZE,55
c2f07a50-4579-11e9-8d57-c81f66cf2333,BRONZE,55
c2f11690-4579-11e9-8d57-c81f66cf2333,BRONZE,69
c2fb3340-457a-11e9-8d57-c81f66cf2333,BRONZE,118
c2fcea20-209d-11e9-a43b-c81f66cf135e,SILVER,174
c3040370-a7ff-11e9-be44-c81f66cf135e,GOLD,194
c3172b90-21df-11e9-af42-c81f66dbb56c,DIAMOND,206
c3194610-52c1-11e9-a9e1-c81f66cf135e,PLATINUM,200
c31b3460-8562-11e9-bd4d-c81f66cf2333,SILVER,133
c32024d0-2035-11e9-9748-c81f66cf2333,IRON,67
c3215f00-2b46-11e9-a5b4-c81f66cf135e,GOLD,197
c32324c0-2e5c-11e9-8e2d-c81f66cf135e,IRON,30
c3233da0-eace-11e9-a4b0-c81f66cf2333,PLATINUM,162
c32477e0-2ce9-11e9-bc34-c81f66dbb56c,SILVER,158
c3278650-20ce-11e9-a447-c81f66cf2333,GOLD,193
c327b540-b95c-11e9-bf64-c81f66cf135e,GOLD,204
c32f5810-4579-11e9-8d57-c81f66cf2333,SILVER,188
c32ffe70-b642-11e9-9666-c81f66cf2333,SILVER,90
c3366d90-817d-11e9-8251-c81f66dbb56c,SILVER,103
c3368210-eacf-11e9-b1cc-c81f66dbb56c,SILVER,77
c33b3370-2020-11e9-b090-c81f66cf2333,GOLD,197
c33d7d50-dce1-11e9-b63c-c81f66cf135e,GOLD,154
c33f1cc0-221d-11e9-aa7f-c81f66cf2333,SILVER,170
c340e950-1fdf-11e9-b995-c81f66cf2333,BRONZE,118
c34170a0-6bb1-11e9-9094-c81f66cf2333,GOLD,200
c346f900-9f71-11e9-8b1d-c81f66dbb56c,SILVER,95
c34921a0-4579-11e9-8d57-c81f66cf2333,GOLD,195
c349e4f0-4579-11e9-8d57-c81f66cf2333,GOLD,198
c34eb880-3305-11e9-b944-c81f66cf2333,SILVER,174
c3592a60-8286-11e9-8b1d-c81f66dbb56c,BRONZE,41
c35ae860-213c-11e9-af42-c81f66dbb56c,BRONZE,54
c3604d90-a478-11e9-bd4d-c81f66cf2333,SILVER,89
c36187f0-2214-11e9-85b4-c81f66cf2333,BRONZE,113
c367b0e0-5b98-11e9-9d2d-c81f66dbb56c,SILVER,87
c37440a0-ab50-11e9-8afb-c81f66cf135e,GOLD,187
c37cc0b0-211a-11e9-af42-c81f66dbb56c,PLATINUM,198
c37ce390-2121-11e9-af42-c81f66dbb56c,SILVER,165
c37e2680-f22f-11e9-85da-c81f66cf135e,DIAMOND,146
c38065e0-2038-11e9-b090-c81f66cf2333,SILVER,149
c3811d50-21a5-11e9-af42-c81f66dbb56c,SILVER,163
c38429f0-d1c2-11e9-b538-c81f66dbb56c,GOLD,136
c387a550-8995-11e9-bd4d-c81f66cf2333,SILVER,93
c38a0040-a3b5-11e9-8a0e-c81f66cf135e,GOLD,195
c38bb370-457a-11e9-8d57-c81f66cf2333,SILVER,154
c3983270-201e-11e9-a69a-c81f66dbb56c,BRONZE,117
c39b1400-2581-11e9-9237-c81f66cf2333,IRON,13
c39ce910-f614-11e9-8206-96c9432cf6e4,PLATINUM,101
c39db9d0-4061-11e9-9a67-c81f66dbb56c,GOLD,198
c3a17120-1fe5-11e9-aa34-c81f66cf135e,BRONZE,110
c3a3bd70-2019-11e9-beb2-c81f66cf135e,SILVER,156
c3a3d8b0-20c2-11e9-b0ff-c81f66dbb56c,BRONZE,117
c3b1a730-2dae-11e9-aa2d-c81f66dbb56c,SILVER,174
c3ba5d10-1ff5-11e9-b090-c81f66cf2333,BRONZE,107
c3ca4db0-2289-11e9-b502-c81f66cf2333,GOLD,192
c3d04280-2057-11e9-9331-c81f66cf2333,BRONZE,129
c3d105d0-2057-11e9-8b20-c81f66cf135e,BRONZE,95
c3d10b40-41d4-11e9-8c02-c81f66cf2333,BRONZE,44
c3e063f0-4068-11e9-9b36-c81f66cf2333,BRONZE,51
c3e094d0-2289-11e9-9704-c81f66cf135e,SILVER,175
c3e455a0-2029-11e9-aac6-c81f66cf2333,SILVER,181
c3e895f0-4579-11e9-8d57-c81f66cf2333,SILVER,168
c3e90b20-4579-11e9-8d57-c81f66cf2333,SILVER,158
c3e95940-4579-11e9-8d57-c81f66cf2333,SILVER,134
c3ec4eb0-8b02-11e9-b227-c81f66cf135e,GOLD,193
c3ef4e30-3f4e-11e9-b700-c81f66cf2333,GOLD,197
c3ef76e0-2684-11e9-9543-c81f66cf135e,IRON,33
c3f01160-2119-11e9-b1c7-c81f66cf135e,IRON,22
c3f48ce0-21d7-11e9-9704-c81f66cf135e,SILVER,158
c3f4ba40-2514-11e9-a8bf-c81f66dbb56c,BRONZE,45
c3f818d0-2036-11e9-aac6-c81f66cf2333,BRONZE,78
c4073790-9825-11e9-be44-c81f66cf135e,GOLD,199
c40a9010-049b-11ea-b644-8251a911e17f,GOLD,100
c40da7f0-20cb-11e9-a43b-c81f66cf135e,SILVER,159
c4155610-203c-11e9-9a46-c81f66dbb56c,GOLD,191
c417e0e0-2d9f-11e9-a0c1-c81f66dbb56c,SILVER,170
c418d840-457a-11e9-8d57-c81f66cf2333,BRONZE,74
c41943e0-20cf-11e9-b0ff-c81f66dbb56c,BRONZE,55
c4228180-b8c3-11e9-ac8d-c81f66dbb56c,GOLD,156
c4269c10-9aba-11e9-a1ee-c81f66dbb56c,BRONZE,45
c4272fe0-ec1d-11e9-a4b0-c81f66cf2333,SILVER,81
c427f800-211e-11e9-ae04-c81f66dbb56c,GOLD,194
c430f860-e360-11e9-950a-c81f66cf2333,GOLD,158
c43462c0-32f3-11e9-afa1-c81f66cf2333,BRONZE,110
c43d7740-457a-11e9-8d57-c81f66cf2333,GOLD,193
c43dc480-c080-11e9-b0d8-c81f66cf135e,GOLD,178
c43f7a40-f2a9-11e9-8731-c81f66dbb56c,BRONZE,29
c4403660-457a-11e9-8d57-c81f66cf2333,GOLD,194
c44bd1b0-372d-11e9-8cee-c81f66cf135e,GOLD,191
c45c2580-02b9-11ea-8ed2-f2c7606c6475,SILVER,66
c45c7330-2026-11e9-b090-c81f66cf2333,BRONZE,103
c45e0ff0-201d-11e9-8a0c-c81f66cf135e,IRON,27
c45fa790-21d3-11e9-b719-c81f66cf2333,BRONZE,104
c45ff230-25a3-11e9-a8bf-c81f66dbb56c,IRON,20
c4634dc0-20e6-11e9-9bea-c81f66dbb56c,PLATINUM,195
c46e83b0-8e47-11e9-9959-c81f66cf2333,PLATINUM,200
c46f0e90-457a-11e9-8d57-c81f66cf2333,SILVER,174
c46ffc00-2e9c-11e9-90bc-c81f66dbb56c,BRONZE,109
c4702000-457a-11e9-8d57-c81f66cf2333,SILVER,171
c4710040-2060-11e9-9b3f-c81f66cf2333,SILVER,162
c4717960-25da-11e9-9237-c81f66cf2333,DIAMOND,216
c471b7e0-21f2-11e9-ae04-c81f66dbb56c,BRONZE,100
c473e4f0-268b-11e9-aec4-c81f66cf135e,IRON,29
c476d340-271c-11e9-b7ee-c81f66cf2333,IRON,28
c4784a10-5b36-11e9-8e1a-c81f66dbb56c,SILVER,178
c47b6cb0-2001-11e9-97cd-c81f66cf135e,IRON,26
c47daa70-2060-11e9-9331-c81f66cf2333,BRONZE,112
c47f27b0-5ff3-11e9-ac17-c81f66cf2333,SILVER,176
c4800ac0-2bed-11e9-a5b4-c81f66cf135e,BRONZE,50
c480d8d0-72e0-11e9-8ba4-c81f66dbb56c,GOLD,198
c482b310-4579-11e9-8d57-c81f66cf2333,PLATINUM,205
c48a9d00-ad9d-11e9-b15b-c81f66cf2333,GOLD,194
c497ba20-cb9e-11e9-8640-c81f66cf135e,PLATINUM,199
c498fb10-29aa-11e9-aa3c-c81f66cf135e,GOLD,186
c49bcf40-20ac-11e9-b0ff-c81f66dbb56c,GOLD,200
c49ce3e0-2ce5-11e9-aa24-c81f66cf135e,SILVER,173
c49deb30-2035-11e9-beb2-c81f66cf135e,SILVER,167
c4a5d9d0-75fd-11e9-af3f-c81f66cf135e,SILVER,97
c4a9c860-e01f-11e9-8d57-c81f66cf2333,PLATINUM,139
c4a9ceb0-200c-11e9-b090-c81f66cf2333,IRON,50
c4b16cf0-25f8-11e9-af0c-c81f66cf2333,BRONZE,51
c4b2dad0-54cf-11e9-bfa1-c81f66dbb56c,GOLD,198
c4b554c0-3a55-11e9-b68f-c81f66cf135e,GOLD,195
c4b919b0-2048-11e9-ba5a-c81f66cf135e,GOLD,197
c4c67ea0-2031-11e9-a69a-c81f66dbb56c,BRONZE,117
c4c89600-21e8-11e9-af42-c81f66dbb56c,SILVER,172
c4ce1710-b68f-11e9-8949-c81f66cf2333,GOLD,170
c4cf10e0-9d06-11e9-8b1d-c81f66dbb56c,BRONZE,45
c4d46bb0-200d-11e9-beb2-c81f66cf135e,PLATINUM,209
c4d52460-2341-11e9-af42-c81f66dbb56c,IRON,64
c4dcb9f0-4579-11e9-8d57-c81f66cf2333,IRON,33
c4e26860-9b72-11e9-be44-c81f66cf135e,BRONZE,41
c4e6a140-317e-11e9-b944-c81f66cf2333,IRON,42
c4ed8c60-2357-11e9-8e8e-c81f66cf135e,BRONZE,111
c4f0c540-ff54-11e9-adca-56cbdc3b9bee,SILVER,76
c4f4f330-2c1a-11e9-8985-c81f66cf2333,SILVER,171
c4f51db0-0257-11ea-b644-8251a911e17f,SILVER,78
c4f5a940-2113-11e9-b1c7-c81f66cf135e,SILVER,171
c4fc9ce0-dbf9-11e9-b63c-c81f66cf135e,BRONZE,47
c4fcb8e0-4367-11e9-8d57-c81f66cf2333,SILVER,179
c4fd4f80-9966-11e9-bd4d-c81f66cf2333,BRONZE,44
c5015310-ad2e-11e9-8d27-c81f66cf135e,PLATINUM,200
c5056d10-20d9-11e9-8c4d-c81f66dbb56c,IRON,23
c505fbd0-22a6-11e9-828d-c81f66dbb56c,SILVER,166
c508a200-870e-11e9-8a0e-c81f66cf135e,GOLD,198
c50d2350-457a-11e9-8d57-c81f66cf2333,BRONZE,122
c51aaf80-20e9-11e9-9a90-c81f66dbb56c,BRONZE,101
c524dcd0-2256-11e9-8e8e-c81f66cf135e,BRONZE,81
c5250ae0-750b-11e9-982e-c81f66cf2333,IRON,26
c528bf70-8ea9-11e9-a30f-c81f66cf2333,GOLD,199
c5296950-b264-11e9-9525-c81f66cf2333,SILVER,87
c52dc4c0-2059-11e9-9a90-c81f66dbb56c,BRONZE,79
c52f0360-f7d8-11e9-90b6-96db573dc5f4,PLATINUM,120
c52f2a70-f7d8-11e9-90b6-96db573dc5f4,PLATINUM,110
c53014d0-f7d8-11e9-90b6-96db573dc5f4,PLATINUM,109
c5317460-f7d8-11e9-90b6-96db573dc5f4,PLATINUM,106
c5318e30-2bf2-11e9-82a4-c81f66cf135e,GOLD,194
c534a420-58e4-11e9-b2be-c81f66dbb56c,GOLD,192
c53e0de0-9cdb-11e9-8b1d-c81f66dbb56c,GOLD,197
c5410cb0-439a-11e9-9245-c81f66dbb56c,SILVER,117
c541cd20-2005-11e9-9a46-c81f66dbb56c,SILVER,168
c542ac80-9a90-11e9-a1ee-c81f66dbb56c,PLATINUM,200
c5486da0-65f2-11e9-bf91-c81f66cf2333,GOLD,200
c54ce420-201a-11e9-b995-c81f66cf2333,BRONZE,88
c54d4e60-5314-11e9-bf44-c81f66dbb56c,GOLD,198
c54df250-4579-11e9-8d57-c81f66cf2333,BRONZE,117
c54ecb00-5111-11e9-9f66-c81f66cf2333,GOLD,195
c5639940-a689-11e9-a1ee-c81f66dbb56c,BRONZE,39
c56d3df0-786d-11e9-a30f-c81f66cf2333,GOLD,199
c56e52d0-225f-11e9-85b4-c81f66cf2333,BRONZE,108
c57c1770-a361-11e9-a937-c81f66cf2333,PLATINUM,198
c5817590-2002-11e9-a69a-c81f66dbb56c,IRON,26
c5820950-2409-11e9-9704-c81f66cf135e,BRONZE,89
c593c0e0-730b-11e9-a349-c81f66cf2333,PLATINUM,202
c594ab40-730b-11e9-a349-c81f66cf2333,PLATINUM,200
c599dde0-c72a-11e9-ac4e-c81f66dbb56c,SILVER,87
c59e4340-ea1f-11e9-a1d8-c81f66cf2333,SILVER,88
c5a0f770-21a2-11e9-b1c7-c81f66cf135e,SILVER,160
c5a18720-21b7-11e9-b719-c81f66cf2333,GOLD,194
c5a272d0-2049-11e9-9a90-c81f66dbb56c,BRONZE,91
c5a87370-f446-11e9-9e1e-c81f66dbb56c,PLATINUM,115
c5ac44a0-a360-11e9-a30f-c81f66cf2333,GOLD,199
c5afac80-2039-11e9-9a46-c81f66dbb56c,SILVER,174
c5bafc50-2027-11e9-a69a-c81f66dbb56c,BRONZE,94
c5bb14b0-d684-11e9-b6e4-c81f66cf2333,SILVER,88
c5bcce00-6568-11e9-a82b-c81f66cf2333,PLATINUM,198
c5ce7a10-a50a-11e9-bd4d-c81f66cf2333,GOLD,182
c5cf0560-212b-11e9-ae04-c81f66dbb56c,GOLD,187
c5d55a00-fdc1-11e9-a3e2-9259468013ec,GOLD,109
c5d763a0-2148-11e9-b719-c81f66cf2333,BRONZE,101
c5e0b020-5124-11e9-a251-c81f66cf2333,GOLD,197
c5e53bc0-2147-11e9-8e8e-c81f66cf135e,GOLD,193
c5e616b0-2748-11e9-a964-c81f66dbb56c,IRON,25
c5e802c0-9a18-11e9-b227-c81f66cf135e,SILVER,95
c5edd780-3fb5-11e9-8cee-c81f66cf135e,GOLD,194
c5f4d370-295b-11e9-a964-c81f66dbb56c,IRON,26
c5f79270-3236-11e9-b944-c81f66cf2333,BRONZE,109
c5fc4380-534a-11e9-ad10-c81f66dbb56c,PLATINUM,212
c5fcf1e0-8441-11e9-9959-c81f66cf2333,GOLD,200
c5fda170-2065-11e9-9331-c81f66cf2333,BRONZE,79
c602fa60-235f-11e9-b502-c81f66cf2333,BRONZE,116
c605d410-203f-11e9-a5ff-c81f66dbb56c,BRONZE,112
c60b4990-2003-11e9-8a0c-c81f66cf135e,BRONZE,110
c60c0c80-bbf9-11e9-98a8-c81f66dbb56c,GOLD,187
c60fed50-457a-11e9-8d57-c81f66cf2333,BRONZE,59
c610fec0-457a-11e9-8d57-c81f66cf2333,BRONZE,56
c61125d0-457a-11e9-8d57-c81f66cf2333,BRONZE,89
c61735c0-4579-11e9-8d57-c81f66cf2333,GOLD,195
c619f4e0-4579-11e9-8d57-c81f66cf2333,BRONZE,112
c61b5190-21e4-11e9-aa7f-c81f66cf2333,BRONZE,104
c6221830-7f82-11e9-9959-c81f66cf2333,SILVER,182
c624f250-2193-11e9-a1e0-c81f66cf135e,SILVER,161
c6295840-2058-11e9-8b20-c81f66cf135e,SILVER,161
c62c37e0-202b-11e9-9a46-c81f66dbb56c,SILVER,165
c62eace0-2c34-11e9-8985-c81f66cf2333,SILVER,159
c631dac0-3e07-11e9-a90e-c81f66cf135e,GOLD,191
c6419e20-56b1-11e9-b7f3-c81f66cf135e,GOLD,198
c644c710-d0f2-11e9-9b17-c81f66cf135e,SILVER,106
c64d8210-c3eb-11e9-91d7-c81f66cf2333,GOLD,197
c64ddb40-eea0-11e9-85da-c81f66cf135e,SILVER,89
c64f9790-5da6-11e9-b078-c81f66dbb56c,SILVER,92
c6535460-4579-11e9-8d57-c81f66cf2333,SILVER,174
c65a20d0-2d80-11e9-854d-c81f66dbb56c,SILVER,170
c65b97d0-aafd-11e9-9019-c81f66dbb56c,SILVER,92
c6654790-60c9-11e9-9330-c81f66dbb56c,GOLD,195
c66acce0-203e-11e9-aa34-c81f66cf135e,SILVER,175
c6747230-2030-11e9-97cd-c81f66cf135e,BRONZE,78
c67537e0-2064-11e9-8c4d-c81f66dbb56c,BRONZE,101
c67c8c70-dcc5-11e9-b259-c81f66cf2333,BRONZE,37
c67e6c10-ec7a-11e9-9394-c81f66cf135e,GOLD,105
c6840680-dcc5-11e9-b259-c81f66cf2333,GOLD,138
c68914f0-457a-11e9-8d57-c81f66cf2333,SILVER,181
c6898a20-457a-11e9-8d57-c81f66cf2333,SILVER,167
c68f0b10-5f26-11e9-981a-c81f66cf135e,SILVER,176
c68f9750-205c-11e9-a3e1-c81f66cf2333,PLATINUM,233
c6a9aa70-8432-11e9-a1ee-c81f66dbb56c,SILVER,103
c6bc4ba0-4c59-11e9-a251-c81f66cf2333,GOLD,197
c6be3930-6ade-11e9-815b-c81f66dbb56c,PLATINUM,203
c6c13580-2197-11e9-b1c7-c81f66cf135e,BRONZE,116
c6c17c70-e9f1-11e9-a1d8-c81f66cf2333,GOLD,147
c6c1e7c0-7618-11e9-a349-c81f66cf2333,PLATINUM,198
c6c231b0-20ac-11e9-a447-c81f66cf2333,BRONZE,90
c6c66c10-457a-11e9-8d57-c81f66cf2333,PLATINUM,200
c6cb81b0-3e12-11e9-8fac-c81f66dbb56c,GOLD,195
c6ce0c30-9af8-11e9-8a0e-c81f66cf135e,PLATINUM,200
c6d79820-6d50-11e9-aa54-c81f66cf135e,BRONZE,116
c6d99840-55c8-11e9-9197-c81f66cf2333,SILVER,182
c6ddbe40-20d3-11e9-a43b-c81f66cf135e,BRONZE,107
c6df8230-2906-11e9-a04d-c81f66dbb56c,SILVER,175
c6e249c0-f7b9-11e9-8ed9-46b4eaff8269,SILVER,78
c6e3b490-02d6-11ea-8808-7e195d005efe,DIAMOND,101
c6e898c0-f6b0-11e9-8ed9-46b4eaff8269,BRONZE,28
c6e96310-442a-11e9-bc70-c81f66dbb56c,SILVER,156
c6e97b40-238a-11e9-9efe-c81f66dbb56c,PLATINUM,205
c6ed50e0-228f-11e9-9efe-c81f66dbb56c,BRONZE,104
c6ee1a60-2272-11e9-828d-c81f66dbb56c,SILVER,166
c6fc7590-2841-11e9-86a6-c81f66cf2333,IRON,26
c6fe65e0-6e54-11e9-982e-c81f66cf2333,DIAMOND,125
c6fe7f60-2054-11e9-9331-c81f66cf2333,IRON,31
c6feb400-6e54-11e9-982e-c81f66cf2333,DIAMOND,199
c6feb401-6e54-11e9-982e-c81f66cf2333,DIAMOND,200
c6feb402-6e54-11e9-982e-c81f66cf2333,DIAMOND,107
c6fedb10-6e54-11e9-982e-c81f66cf2333,DIAMOND,115
c6fedb11-6e54-11e9-982e-c81f66cf2333,DIAMOND,138
c6ff0220-6e54-11e9-982e-c81f66cf2333,DIAMOND,170
c6ff4bd0-4579-11e9-8d57-c81f66cf2333,BRONZE,70
c7005d40-4579-11e9-8d57-c81f66cf2333,BRONZE,50
c7011870-2049-11e9-861f-c81f66cf135e,SILVER,175
c7012500-6e54-11e9-982e-c81f66cf2333,DIAMOND,200
c7045950-6e54-11e9-982e-c81f66cf2333,DIAMOND,119
c70b78b0-2eef-11e9-8e2d-c81f66cf135e,IRON,22
c70f25a0-b49b-11e9-aaf0-c81f66dbb56c,GOLD,163
c7139e90-2013-11e9-aac6-c81f66cf2333,BRONZE,113
c71846e0-a775-11e9-a1ee-c81f66dbb56c,DIAMOND,200
c71b8660-4579-11e9-8d57-c81f66cf2333,SILVER,193
c71c45e0-f321-11e9-8b14-c81f66cf2333,PLATINUM,116
c7282b40-2003-11e9-a5ff-c81f66dbb56c,PLATINUM,245
c72e9150-974b-11e9-a30f-c81f66cf2333,SILVER,122
c72f36b0-8449-11e9-bd4d-c81f66cf2333,SILVER,87
c73cc660-3267-11e9-8f45-c81f66cf135e,SILVER,176
c73e7560-02ef-11ea-8808-7e195d005efe,SILVER,72
c7417a90-20fe-11e9-8c4d-c81f66dbb56c,SILVER,167
c751a540-2050-11e9-861f-c81f66cf135e,BRONZE,113
c75247d0-238d-11e9-aa7f-c81f66cf2333,GOLD,187
c7592c30-e97b-11e9-b3ed-c81f66dbb56c,SILVER,85
c7599950-1ff4-11e9-a69a-c81f66dbb56c,SILVER,162
c75a09e0-e8a7-11e9-9daf-c81f66dbb56c,SILVER,93
c75b85c0-204f-11e9-9b3f-c81f66cf2333,SILVER,149
c75bb340-358c-11e9-9bdb-c81f66cf135e,SILVER,164
c75e0da0-4579-11e9-8d57-c81f66cf2333,GOLD,201
c76f5710-53f0-11e9-a9e1-c81f66cf135e,GOLD,194
c7742e00-32ff-11e9-8f45-c81f66cf135e,SILVER,164
c77f5c10-22ad-11e9-828d-c81f66dbb56c,GOLD,196
c785af30-1ff0-11e9-b090-c81f66cf2333,BRONZE,122
c78b84b0-eb19-11e9-8b14-c81f66cf2333,GOLD,106
c7988fa0-948b-11e9-8a0e-c81f66cf135e,BRONZE,35
c7a33140-32d3-11e9-b944-c81f66cf2333,IRON,24
c7a5a270-2e16-11e9-9d14-c81f66cf2333,SILVER,181
c7ab50c0-217e-11e9-ae04-c81f66dbb56c,GOLD,193
c7b41670-2b5a-11e9-aa2d-c81f66dbb56c,PLATINUM,200
c7b47f90-ab96-11e9-9019-c81f66dbb56c,GOLD,198
c7b61260-200e-11e9-aac6-c81f66cf2333,SILVER,161
c7b654f0-2018-11e9-a69a-c81f66dbb56c,GOLD,194
c7b70320-9f0a-11e9-8a0e-c81f66cf135e,BRONZE,112
c7b7d400-ab1f-11e9-9e48-c81f66cf135e,BRONZE,52
c7ba5c50-f46e-11e9-85da-c81f66cf135e,GOLD,99
c7c820c0-21f0-11e9-9704-c81f66cf135e,GOLD,184
c7c95800-05a7-11ea-8146-b2b4ab224bee,SILVER,33
c7cc9580-225c-11e9-b719-c81f66cf2333,IRON,29
c7cd7720-b70d-11e9-b6f1-c81f66cf135e,GOLD,150
c7d052a0-2d6b-11e9-b6d8-c81f66cf2333,DIAMOND,207
c7d2be50-d9eb-11e9-b259-c81f66cf2333,SILVER,88
c7d68900-2b4e-11e9-8985-c81f66cf2333,GOLD,195
