,summonerId,summonerName,accountId,puuid
52,DfiliyXeTij2DLKJ3MOftWMPUQlY6sOEcRxMiN21ey3kjW0,datkcloud,B0_6c76VQjUHIJTPbDeoVJdM7oGO9_sD8o3aYbZhE6eesk8,-9UDiEHAeP6iLsasxInxekw0HKu5-J_9h5EOS8gIpOeLXF8m53C8_nUeLPRQnyfQopK5SaXbFUE__A
53,OhOGu-OEhvWLU0OTSFwrKgY95zpufs3pglRP2E7NBRlW,Accussa,OZ2mfJ3r_daABMsmInu0iwFziDjxCM-RUQOsyZhxPMk,TnstjAfLTcpKl_zG-Pz3gUuAjygAOoRiN8ZXSct_9jPc2P2tvl7FYJcU6g1oazdwAmgdN5VtqZ95Gw
54,HfwQ0iOIHkNNvxryd6_AMpsTl6gAPw99EahP8jHad4rFNbU,Wxxd,9yTDqdOGY3Xm59OlA7ldkwxNT8lTytc-4Ywh2RgCGJR6jfo,k0T3zIRBZppJdqW2-KHTmZZCcJAkAAgHivg1oK09fug9SqRvhtQrTD9C8xhMZJhDA4LiIQCp5vrn7Q
55,hz_6K8_SjlxtN62_YotdJilQgtNcc9lseZ3ruqLb2gOWIBI,Kriptikz,S42_8yWKqUwC50FAhgUlF8RCd3___H1nfYbfTTAJ2-MfZ_k,muStvZdYzAXViDWIEkp620ivoZgdeo1dhxKEAfbrPRI2AzVXHrtt6q6vV8xGrREJ5rppwO5q-bBtJw
56,RDPoo9h8cCfPoEn9nJQmNSj674dkcpc64Zs9DVlrMHdh2IM,kevwylde330,BQn95PyxbBinBKEq8fvkD-JFZv8fyKNsSeGfgdJGCewxhxc,vdNs9i7AtD229vRrTIm2XWppPHdlHR1LcaipKCjmtxAGL_qZGcFZHCNpLacmnFH6YfbOq0excZGDIg
57,ZqKxe_AjtfrwWIP9vNvK7xH7l5XNuQ7dBE1_hOqaBXOjo_0,Rubber VII,4YmCm_ZrtM1VtsSsC2PguxPm15whW4CLnVU0tQ9FXh1zqbU,o9zF3y6FZ5eWCy0f-DKADWZGKsXJudGB3hg1dk9zzi_AaqQ-Jklwqm5mEVd9dYck-cz7wbMZvcKyTA
58,rXa72fZlwwAYkum5K6ojd3KFAfVkoqiJvTmPpR2RM4FlWvU,chenjiahong,kgXNabMKZh-FhyR1Q9kXXSN6YZIA_0R2twvmI2SEPs8R6TY,xSbqrWmpjn3CoRVuv9mdZwPZNptqCWlGm39882OZABcC0eF6iVndaW4hrBrLWuiN-a5IxM6HrG_KUA
59,bHzzlXggmuoyWhrVMJE0ByEW_lTL59exu_dpaAr5k5u3n-M,viiieeeerr,cO70qTXCeaKzDtm1XOdhHxUTAcTCqwVyUmOmclWtb-6KY0c,W4qkfZCaLJyx4Ql7wFgCiP5HuGp1Fv5iqEZZBAMaMVaWT__TA5ddzvAs6wMmTINgT2m5a2goVJ3gyw
60,OyyS6-yQOmxnJs900_d8OBh_8qX75NuW9dfl_d2dhKD2BNI,cant feel peepee,w6hz1VLKpSEz3jmMXhXL7708UDkboHuNXOeMhZR2syx_5NI,VNM9XUN1uhtpdqG8_cvXV5713JOwTLbaNnswrp-d06BT9cLhwXoZ7lNuQm0URViJ7U7Sgo6P7E6muw
61,xjD787NaTWSCNWdyVVBqHIOp_YaenmwjUNW-x4NprE50O0s,G0DHIMSELF,a4lyz1Jgq1WLa9N-lLzrBNsqEMAtuQyRWg0psmUFoTGrjAo,ez3MqrHUqkeXK3OwJIq_dM8b-R4pr8TZBLCocygZz1QiR9wt3BltNWGdIyN4BY-_NwjiuEk2FoLg9A
